OTUId,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S1,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S2,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S3,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S4,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S5,S60,S61,S62,S6,S7,S8,S9,Sum
OTU_6693,0,0,0,0.000550185,0.0055701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006845564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012965849
OTU_5279,0,0,0,0.011553888,0.001392525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012946413
OTU_6584,0,0,0,0.00110037,0.011836462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012936832
OTU_7800,0,0,0,0,0,0,0.001041829,0,0,0,0,0,0,0,0,0.008877939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003016427,0,0,0,0.012936196
OTU_7501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012574135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000341495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01291563
OTU_5157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012914474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012914474
OTU_5498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009295624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003615329,0.012910953
OTU_7114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010323291,0,0,0,0,0,0,0,0,0,0,0.001977105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000603285,0,0,0,0.012903682
OTU_7489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001109742,0,0,0,0,0,0,0,0,0.002082726,0,0.009685855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012878324
OTU_6820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008958165,0,0,0,0,0.003899586,0,0,0,0,0,0,0,0.012857751
OTU_5069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012851183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012851183
OTU_3204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010586347,0,0.002239541,0,0,0,0,0,0,0,0,0,0,0,0,0.012825888
OTU_7887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002230749,0,0,0,0,0,0,0,0,0,0,0,0.003406691,0.007171396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012808836
OTU_6263,0,0,0,0,0,0,0,0,0,0,0.001511556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011293769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012805325
OTU_5195,0.012780533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012780533
OTU_5664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012772819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012772819
OTU_7395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00795039,0.004821468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012771857
OTU_8397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008075308,0,0.002219485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000653637,0,0,0,0,0,0,0.001809856,0,0,0,0.012758287
OTU_7352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003443906,0,0,0.004531736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003406691,0.00136598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012748312
OTU_7070,0.002556107,0.001648723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001109742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003973426,0,0,0,0,0,0.003430179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012718176
OTU_3833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000794685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011923418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012718103
OTU_4265,0,0,0,0,0,0,0,0,0,0,0,0.001900671,0,0.008075308,0,0,0,0.002734407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012710386
OTU_5262,0,0,0,0,0,0,0.003125488,0,0,0,0,0,0,0,0,0.002219485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004942763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002413142,0,0,0,0.012700878
OTU_7892,0.008520355,0,0,0,0.004177575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01269793
OTU_5143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01268886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01268886
OTU_6981,0,0,0.00133061,0.002750926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008602743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012684278
OTU_6622,0.006816284,0,0.00133061,0,0,0.002942475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000988553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000603285,0,0,0,0.012681207
OTU_7692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012673653,0,0,0,0,0,0,0,0.012673653
OTU_5831,0,0,0.01197549,0,0.000696262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012671753
OTU_3999,0,0,0,0.012654258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012654258
OTU_6772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012653651,0.012653651
OTU_6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012653651,0.012653651
OTU_4168,0,0,0,0,0,0,0.006250977,0,0,0,0,0,0,0.001153615,0,0,0,0,0,0,0,0,0,0,0.002082726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003162255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012649573
OTU_2908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012649021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012649021
OTU_5198,0,0,0.012640795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012640795
OTU_5574,0,0,0.012640795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012640795
OTU_6619,0,0,0.012640795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012640795
OTU_6662,0,0,0,0.00110037,0.006962625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004563709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012626704
OTU_3452,0,0,0,0,0,0,0,0,0,0.001220539,0,0.011404026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012624565
OTU_5082,0,0,0,0,0,0,0,0,0,0,0.004534668,0,0,0.008075308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012609976
OTU_5442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009579615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003030028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012609642
OTU_7448,0,0,0.001995915,0,0,0,0,0,0,0,0.001511556,0,0,0,0,0.003329227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005161646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000603285,0,0,0,0.012601629
OTU_5731,0.001704071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002441029,0,0.002082726,0.003072669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001977105,0,0,0,0,0,0,0,0.001307275,0,0,0,0,0,0,0,0,0,0,0.012584874
OTU_7415,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001153615,0,0,0.001511008,0.006836018,0.003082947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012583587
OTU_7705,0,0,0,0,0,0,0,0,0,0,0.003023112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000988553,0,0,0,0,0.006324511,0.002239541,0,0,0,0,0,0,0,0,0,0,0,0,0.012575716
OTU_4345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001109742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011462424,0,0,0,0.012572167
OTU_3575,0,0,0,0,0.000696262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011871002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012567264
OTU_4913,0,0,0,0,0,0,0.001041829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011516591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012558421
OTU_5913,0,0,0,0,0.012532724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012532724
OTU_4736,0,0.004946169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001047845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00204897,0,0.004479083,0,0,0,0,0,0,0,0,0,0,0,0,0.012522067
OTU_6647,0,0.004946169,0,0,0,0,0,0,0,0,0.007557779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012503948
OTU_6014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004068381,0,0.005206815,0,0.003228618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012503815
OTU_7049,0,0,0,0.000550185,0,0,0.004167318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001319,0,0,0,0,0,0,0,0,0,0,0,0,0.005849379,0,0,0,0.000603285,0,0,0,0.012489167
OTU_4578,0,0,0.01064488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001807664,0.012452545
OTU_3180,0,0,0,0.007702592,0.002088787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01242938
OTU_6469,0.002556107,0,0.000665305,0,0,0,0,0,0,0,0.004534668,0,0,0,0,0.001109742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001977105,0,0,0,0,0,0,0,0,0,0,0.000974896,0,0,0,0.000603285,0,0,0,0.012421109
OTU_7193,0.000852036,0,0,0,0.009051412,0,0,0,0,0,0.001511556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000988553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012403556
OTU_4391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00227154,0.001377562,0,0,0,0,0,0,0,0,0,0.008741537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012390639
OTU_4061,0.001704071,0,0,0,0,0,0.009376465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001307275,0,0,0,0,0,0,0,0,0,0,0.012387811
OTU_6686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003329227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005429569,0,0,0.003615329,0.012374126
OTU_4766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008954155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003406691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012360845
OTU_7166,0,0,0,0,0,0,0,0,0,0,0.001511556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010845987,0.012357543
OTU_7707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001627353,0,0.001041363,0,0.009685855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012354571
OTU_7016,0,0,0,0.003301111,0.009051412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012352523
OTU_5386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000653637,0,0,0.011698757,0,0,0,0,0,0,0,0.012352394
OTU_4853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004068381,0,0,0,0.006457237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001807003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012332621
OTU_6287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012331787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012331787
OTU_8633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00227154,0.003443906,0,0,0,0,0,0,0.003538821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003073456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012327722
OTU_7603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007768197,0,0,0,0.00454308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012311277
OTU_3550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012293822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012293822
OTU_3531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00454308,0.001377562,0,0,0,0,0,0,0,0,0,0.003973426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002390465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012284533
OTU_7043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000603285,0,0.011639701,0,0.012242987
OTU_6117,0,0,0,0,0,0,0.001041829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011197707,0,0,0,0,0,0,0,0,0,0,0,0,0.012239536
OTU_3584,0,0,0,0.003851296,0.00835515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012206446
OTU_8304,0,0,0,0,0,0,0,0,0,0.012205392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012205392
OTU_8657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006165893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000603285,0,0,0.005422993,0.012192172
OTU_4537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010586347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012175717
OTU_4381,0,0,0,0,0.010443937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001720549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012164485
OTU_7792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005421009,0.006718624,0,0,0,0,0,0,0,0,0,0,0,0,0.012139633
OTU_2882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003030028,0,0.007512891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012132289
OTU_8370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007289541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004833954,0,0,0,0,0,0,0,0,0.012123494
OTU_4863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01212011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01212011
OTU_3563,0,0,0,0.012104073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012104073
OTU_3736,0,0,0,0.012104073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012104073
OTU_6104,0,0,0,0,0,0,0,0,0,0,0.012092447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012092447
OTU_6433,0,0,0,0,0,0,0,0,0,0,0.012092447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012092447
OTU_4857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012088062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012088062
OTU_6256,0,0,0,0,0,0,0,0,0,0,0.003023112,0,0,0,0,0,0,0,0,0,0,0,0.000813676,0.003625389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002804656,0,0,0,0,0,0,0,0.001807003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012073835
OTU_4303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00227154,0,0,0,0.000906347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001703345,0.007171396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012052629
OTU_6637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010330907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001703345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012034252
OTU_4132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00227154,0.008954155,0,0,0,0,0,0,0,0,0,0.000794685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01202038
OTU_3837,0,0,0,0,0,0.000980825,0.004167318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002804656,0,0,0,0,0,0,0,0.004065757,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012018555
OTU_7978,0.000852036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005548712,0,0,0.00462442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000974896,0,0,0,0,0,0,0,0.012000064
