#OTU ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	S1	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S2	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S3	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S4	S40	S41	S42	S43	S44	S45	S46	S47	S48	S49	S5	S50	S51	S52	S53	S54	S55	S56	S57	S58	S59	S6	S60	S61	S62	S7	S8	S9
71	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72	Bacteria 	 Proteobacteria 	 Gammaproteobacteria 	 Chromatiales 	 Ectothiorhodospiraceae 	 Thiorhodospira 	 Thiorhodospira sp	0	26	0	395	3	7	0	0	0	0	1	0	0	0	0	0	2	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	11	7	0	0	0	0	0	0	1	2	0	0	9	0	0	0	0	0	6
73	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
74	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Actinomycetales 	 Micromonosporaceae 	 Actinoplanes 	 Actinoplanes sp	0	0	0	0	9	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Rhodocyclales 	 Rhodocyclaceae 	 Georgfuchsia 	 Georgfuchsia toluolica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Sphingomonadales 	 Sphingomonadaceae 	 Sphingomonas 	 Sphingomonas sp	0	0	0	0	171	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78	Bacteria 	 Bacteroidetes 	 Sphingobacteriia 	 Sphingobacteriales 	 Chitinophagaceae 	 Terrimonas 	 Terrimonas sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	8	9	21	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79	Bacteria 	 Bacteroidetes 	 Cytophagia 	 Cytophagales 	 Cytophagaceae 	 Hymenobacter 	 Hymenobacter daecheongensis	0	0	1	0	0	0	1	0	0	0	3	0	11	71	2	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	0	0	0	0	0	11	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	3	0
80	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	8	6	0	0	0	0	0	2	10	27	0	1	0	37	0	1	0	0	2	0	0	1	3	0	2	7	0	0	6	0	0	0	2	0	0	29	92	68	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81	Bacteria 	 Bacteroidetes 	 Cytophagia 	 Cytophagales 	 Cytophagaceae 	 Cytophaga 	 Cytophaga sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0
82	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Alphaproteobacteria (order) 	 Alphaproteobacteria (family) 	 Reyranella 	 Reyranella massiliensis	144	442	35	901	56	401	147	231	0	0	14	8	20	35	61	73	255	145	49	15	390	277	119	198	61	47	42	126	1	49	0	799	641	936	29	10	16	0	17	21	13	111	112	16	121	139	3	19	149	741	74	0	263	0	12	934	0	0	0	0	0	331
83	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0
84	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	27	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhodospirillales 	 Acetobacteraceae 	 Oleomonas 	 Oleomonas sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhizobiales 	 Rhizobiaceae 	 Rhizobium 	 Rhizobium sp	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	1	0	13	0	7	0	1	0	0	0	0	0	1	0	0	0	0	0	7	22	75	6	0	0	0	0	0	0	0	0	0	0	0
87	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Actinomycetales 	 Sporichthyaceae 	 Sporichthya 	 Sporichthya polymorpha	0	1	0	0	0	0	1	67	66	8	1	5	0	0	6	0	10	0	10	23	24	6	0	3	3	2	23	4	0	0	0	11	0	0	196	0	10	3	18	0	5	0	0	0	17	9	1	2	0	0	0	0	17	0	19	4	0	1	4	0	16	0
88	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	51	0	0	0	0	0	0	33	0	1	0	1	0	15	60	0	0	1	0	0	0	0	0	0	75	0	50	506	0	0	0	0	0	0	0	0	0	0	0	0	0
89	Bacteria 	 Bacteroidetes 	 Sphingobacteriia 	 Sphingobacteriales 	 Sphingobacteriaceae 	 Sphingobacterium 	 Sphingobacterium sp	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
90	Bacteria 	 Bacteroidetes 	 Sphingobacteriia 	 Sphingobacteriales 	 Chitinophagaceae 	 Flavisolibacter 	 Flavisolibacter sp	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	17	0	0	1	1	0	0	2	5	0	0	2	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0
91	Bacteria 	 Proteobacteria 	 Gammaproteobacteria 	 Xanthomonadales 	 Xanthomonadaceae 	 Kaistibacter 	 Kaistibacter ginsenosidimutans	0	0	1	0	0	0	2	6	3	3	2	0	0	0	0	0	0	0	0	0	2	0	0	61	7	29	10	43	1	32	16	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	13	0	0	44	0	0	1	0	0	0	0	0	0	0	0	0
92	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Actinomycetales 	 Pseudonocardiaceae 	 Amycolatopsis 	 Amycolatopsis sp	0	10	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
93	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhodospirillales 	 Acetobacteraceae 	 Acidisphaera 	 Acidisphaera sp	0	0	2	0	0	0	2	15	44	4	2	0	0	0	3	0	0	0	0	0	0	6	0	0	0	7	6	0	0	43	22	0	0	0	10	4	5	6	10	5	0	0	0	0	15	23	0	10	9	3	0	0	0	0	0	0	0	0	0	0	0	0
94	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	9	11	84	0	5	0	16	29	0	0	0	0	3	0	32	0	0	0	0	0	0	0	0	0	0	6	13	1	0	0	0	0	2	0	0	0	0	0	0	0	7	0	0	9	0	0	0	0	0	0
95	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhizobiales 	 Beijerinckiaceae 	 Methylocella 	 Methylocella sp	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	1	0	0	0	0	0	0	0	0	0
96	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	2	0	3	6	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1
97	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	1	2	0	11	0	0	116	0	1	0	15	5	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
98	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	7	0	0	0	1	3	8	32	4	0	0	7	0	3	0	0	2	3	0	0	0	96	206	16	43	64	0	0	0	0	0	0	0	0	0	0	0	0
100	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	1	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	1	0	27	0	0	4	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhizobiales 	 Methylocystaceae 	 Methylosinus 	 Methylosinus sporium	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
103	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Rhodocyclales 	 Rhodocyclaceae 	 Aromatoleum 	 Aromatoleum sp	0	0	0	11	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhizobiales 	 Rhizobiaceae 	 Rhizobium 	 Rhizobium sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	7	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105	Bacteria 	 Acidobacteria 	 Acidobacteriia 	 Acidobacteriales 	 Acidobacteriaceae 	 Acidobacterium 	 Acidobacterium sp	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
106	Bacteria 	 Acidobacteria 	 Acidobacteriia 	 Acidobacteriales 	 Acidobacteriaceae 	 Acidobacterium 	 Acidobacterium sp	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	11
107	Bacteria 	 Firmicutes 	 Bacilli 	 Bacillales 	 Bacillaceae 	 Bacillus 	 Bacillus sp	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
108	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Actinomycetales 	 Micromonosporaceae 	 Actinoplanes 	 Actinoplanes sp	0	30	6	1	0	0	2	0	25	22	3	4	3	0	14	0	9	0	11	48	5	33	2	2	20	6	3	0	17	5	0	1	0	5	61	4	45	25	25	30	1	0	0	0	55	0	0	13	3	0	0	0	39	0	0	30	0	0	0	0	4	0
109	Bacteria 	 Proteobacteria 	 Epsilonproteobacteria 	 Campylobacterales 	 Helicobacteraceae 	 Helicobacter 	 Helicobacter sp	2	2	3	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
110	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	8	0	0	0	0	0	0	0	0	0	0	3	0	0	1	6	14	8	2	0	0	2	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0
111	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Sphingomonadales 	 Sphingomonadaceae 	 Sphingomonas 	 Sphingomonas sp	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Burkholderiales 	 Burkholderiales (family) 	 Methylibium 	 Methylibium sp	2	77	4	3	28	0	49	60	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	7	0	10	0	0	1	0	0	0	0	1	9	0	0	9	0	0	1	0	0	0	0	12	0	0	8	0	0	8	0	0	0	0	0	1
113	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhodospirillales 	 Acetobacteraceae 	 Acidisphaera 	 Acidisphaera sp	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
114	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Burkholderiales 	 Comamonadaceae 	 Variovorax 	 Variovorax sp	1	34	2	25	6	7	20	1	0	4	3	1	1	0	1	0	5	1	5	5	0	1	12	0	0	7	0	0	0	0	0	0	0	2	0	0	10	11	59	0	5	0	1	0	8	0	0	0	0	0	0	0	0	0	0	13	0	0	0	1	0	7
115	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
116	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	1	0	0	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	1	0
117	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhodospirillales 	 Acetobacteraceae 	 Gluconobacter 	 Gluconobacter oxydans	0	0	1	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118	Bacteria 	 Firmicutes 	 Bacilli 	 Bacillales 	 Paenibacillaceae 	 Paenibacillus 	 Paenibacillus sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0
119	Bacteria 	 Bacteroidetes 	 Sphingobacteriia 	 Sphingobacteriales 	 Sphingobacteriaceae 	 Mucilaginibacter 	 Mucilaginibacter sp	0	3	2	1	0	0	9	0	0	0	0	0	0	0	0	1	10	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	2	0	0	0	0	0	0
120	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Solirubrobacterales 	 Solirubrobacteraceae 	 Solirubrobacter 	 Solirubrobacter sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhizobiales 	 Hyphomicrobiaceae 	 Pedomicrobium 	 Pedomicrobium sp	1	33	0	7	8	38	4	3	0	0	0	0	0	0	1	0	8	21	0	0	2	1	3	0	0	0	0	1	0	0	0	2	0	26	0	5	0	0	0	0	0	0	3	0	4	0	0	4	25	0	0	0	6	0	0	72	0	0	0	0	0	0
122	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Burkholderiales 	 Burkholderiales (family) 	 Ideonella 	 Ideonella sp	0	3	1	0	2	0	6	3	0	0	0	1	0	0	0	0	0	1	1	0	0	0	3	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0
123	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Nitrosomonadales 	 Nitrosomonadaceae 	 Nitrosovibrio 	 Nitrosovibrio sp	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	3	0	0	0	0	0	0
124	Bacteria 	 Acidobacteria 	 Acidobacteriia 	 Acidobacteriales 	 Acidobacteriaceae 	 Acidobacterium 	 Acidobacterium sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	40	0	0	0	0	0	0	0	0	0	0	0	0
125	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126	Bacteria 	 Proteobacteria 	 Gammaproteobacteria 	 Xanthomonadales 	 Xanthomonadaceae 	 Dokdonella 	 Dokdonella sp	14	20	7	0	0	0	24	0	0	1	69	0	0	0	0	0	0	0	1	7	0	0	0	24	2	85	0	508	0	0	0	0	0	51	0	0	0	0	0	0	0	3	0	0	13	0	0	0	0	2	4	0	0	0	0	7	0	0	0	0	0	0
127	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
128	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Solirubrobacterales 	 Patulibacteraceae 	 Patulibacter 	 Patulibacter sp	1	352	3	7	3	0	1	328	0	0	0	2	71	132	14	203	509	205	63	48	89	62	1	0	72	0	44	0	0	1	0	109	0	246	0	0	3	0	23	601	9	0	2	0	38	0	0	3	0	0	0	0	9	2	24	704	0	0	0	0	0	0
129	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	11	0	1	23	1	1	0	0	0	0	0	0	0	0	0	0	0
130	Bacteria 	 Cyanobacteria 	 Cyanobacteria (class) 	 Oscillatoriales 	 Oscillatoriales (family) 	 Leptolyngbya 	 Leptolyngbya frigida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
131	Bacteria 	 Bacteroidetes 	 Sphingobacteriia 	 Sphingobacteriales 	 Chitinophagaceae 	 Chitinophaga 	 Chitinophaga sp	1	56	0	10	154	35	20	1	0	0	0	0	0	0	0	0	3	13	0	0	17	0	6	0	0	2	0	0	0	0	0	1	0	59	0	0	0	0	1	0	4	1	9	0	46	0	0	1	0	0	402	0	112	0	0	91	0	0	0	0	0	0
132	Bacteria 	 Proteobacteria 	 Betaproteobacteria 	 Rhodocyclales 	 Rhodocyclaceae 	 Azonexus 	 Azonexus sp	1	5	8	3	0	0	19	25	1	0	0	2	0	2	3	0	1	2	3	5	1	0	0	0	5	2	3	4	1	10	0	0	4	5	0	0	13	2	16	1	6	2	0	0	17	0	0	0	1	0	0	0	11	0	0	26	0	0	0	0	0	0
133	Bacteria 	 Actinobacteria 	 Actinobacteria (class) 	 Actinomycetales 	 Microbacteriaceae 	 Agreia 	 Agreia pratensis	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	664	0	0
134	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	46	2	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	34	254	6	0	0	0	0	0	0	0	0	0	0	0	0
135	Bacteria 	 Acidobacteria 	 Acidobacteriia 	 Acidobacteriales 	 Acidobacteriaceae 	 Acidobacterium 	 Acidobacterium sp	2	0	0	0	1	0	8	37	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	6	0	8	0	39	0	7	16	0	0	19	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	153	0	0	0	0	0	12	0	0	0	0	0	0
136	Bacteria 	 Proteobacteria 	 Alphaproteobacteria 	 Rhodospirillales 	 Acetobacteraceae 	 Oleomonas 	 Oleomonas sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
137	Bacteria 	 Firmicutes 	 Bacilli 	 Bacillales 	 Alicyclobacillaceae 	 Alicyclobacillus 	 Alicyclobacillus sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138	Bacteria 	 Acidobacteria 	 Acidobacteriia 	 Acidobacteriales 	 Acidobacteriaceae 	 Acidobacterium 	 Acidobacterium sp	5	0	0	0	0	0	0	3	1	0	1	6	69	0	86	0	76	36	118	50	0	0	3	0	13	0	7	0	0	0	0	0	0	21	0	0	0	4	10	20	0	0	0	0	85	0	0	0	0	0	0	0	12	0	0	33	0	0	0	0	6	0
139	Bacteria 	 Bacteroidetes 	 Sphingobacteriia 	 Sphingobacteriales 	 Chitinophagaceae 	 Chitinophaga 	 Chitinophaga sp	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140	No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit 	 No Hit	0	0	0	0	0	0	1	4	12	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	2	0	0	0	0	0	17	0	0	0	1	0	0	0	0	0	0	0	1	75	6	0	0	0	1	0	0	0	0	0	0	0	0	0
141	Bacteria 	 Bacteroidetes 	 Sphingobacteriia 	 Sphingobacteriales 	 Chitinophagaceae 	 Flavisolibacter 	 Flavisolibacter sp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	13	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
