OTUId,S17
OTU_8400,0
OTU_5251,0
OTU_7164,0
OTU_5727,0
OTU_2370,0
OTU_2079,0
OTU_6486,0
OTU_7735,0
OTU_3454,0
OTU_5593,0
OTU_8106,0
OTU_5227,0
OTU_7883,0
OTU_8506,0
OTU_3645,0
OTU_6571,0
OTU_6657,0.001897065
OTU_5617,0
OTU_6130,0
OTU_7695,0
OTU_4234,0
OTU_7647,0
OTU_7639,0
OTU_6386,0
OTU_6598,0
OTU_6492,0
OTU_7047,0
OTU_6338,0
OTU_5600,0
OTU_2654,0
OTU_1779,0
OTU_5066,0
OTU_4807,0
OTU_4161,0
OTU_7874,0
OTU_3076,0
OTU_4365,0
OTU_4852,0
OTU_7653,0
OTU_3701,0
OTU_6594,0
OTU_2200,0
OTU_7457,0
OTU_1678,0
OTU_6916,0
OTU_7033,0
OTU_4066,0.001897065
OTU_5829,0
OTU_7061,0
OTU_5320,0
OTU_4557,0
OTU_7885,0
OTU_8060,0
OTU_6136,0
OTU_6351,0
OTU_4533,0
OTU_1925,0
OTU_5986,0
OTU_3535,0
OTU_6604,0
OTU_8042,0
OTU_4515,0
OTU_3694,0
OTU_2325,0
OTU_8023,0
OTU_6883,0
OTU_3970,0
OTU_7831,0
OTU_2827,0
OTU_6617,0
OTU_2066,0
OTU_5548,0
OTU_2117,0
OTU_3945,0
OTU_5901,0
OTU_7243,0
OTU_5283,0
OTU_8644,0
OTU_2404,0
OTU_5040,0
OTU_6169,0
OTU_2316,0
OTU_8275,0
OTU_7095,0
OTU_5201,0
OTU_6572,0
OTU_6650,0
OTU_5404,0
OTU_4678,0
OTU_3628,0
OTU_3056,0
OTU_6390,0
OTU_6111,0
OTU_7565,0
OTU_6824,0
OTU_3271,0
OTU_8336,0
OTU_7012,0
OTU_5281,0
OTU_8205,0
OTU_4337,0
OTU_3885,0
OTU_7824,0
OTU_8448,0
OTU_4884,0
OTU_5927,0
OTU_5029,0
OTU_5407,0
OTU_7259,0
OTU_7207,0
OTU_4317,0
OTU_4106,0
OTU_8333,0
OTU_7103,0
OTU_4003,0
OTU_4559,0
OTU_4829,0
OTU_7139,0
OTU_4147,0
OTU_6302,0
OTU_7946,0
OTU_4684,0
OTU_5392,0
OTU_5219,0
OTU_5667,0
OTU_3403,0
OTU_8356,0
OTU_7431,0
OTU_4986,0
OTU_8582,0
OTU_8391,0
OTU_8688,0
OTU_7320,0
OTU_6684,0
OTU_5241,0
OTU_5006,0
OTU_7508,0
OTU_3001,0
OTU_6862,0
OTU_8225,0
OTU_5314,0
OTU_6091,0
OTU_6301,0
OTU_7476,0
OTU_2594,0
OTU_6724,0
OTU_5033,0
OTU_4683,0
OTU_4109,0
OTU_4348,0
OTU_2848,0
OTU_7842,0
OTU_7109,0
OTU_7857,0
OTU_7861,0
OTU_5302,0
OTU_7807,0
OTU_5937,0
OTU_3718,0
OTU_3512,0
OTU_1651,0
OTU_8239,0
OTU_8469,0
OTU_3077,0
OTU_1407,0
OTU_4530,0
OTU_5220,0
OTU_3703,0
OTU_5602,0
OTU_6843,0
OTU_3344,0
OTU_5329,0
OTU_6142,0
OTU_6633,0
OTU_6178,0
OTU_2470,0
OTU_7893,0
OTU_8354,0
OTU_8678,0
OTU_6910,0
OTU_3254,0
OTU_8358,0
OTU_3518,0
OTU_6394,0
OTU_4475,0
OTU_6680,0
OTU_3939,0
OTU_7314,0
OTU_4063,0
OTU_6133,0
OTU_6183,0
OTU_7708,0
OTU_8182,0
OTU_8082,0
OTU_8128,0
OTU_6330,0
OTU_7350,0
OTU_4778,0
OTU_8056,0
OTU_3263,0
OTU_3980,0
OTU_2919,0
OTU_7704,0
OTU_6128,0
OTU_5692,0
OTU_2938,0
OTU_6082,0
OTU_3673,0
OTU_7187,0
OTU_5419,0
OTU_7872,0
OTU_4499,0
OTU_7699,0
OTU_3822,0
OTU_3812,0
OTU_8579,0
OTU_8133,0
OTU_6285,0
OTU_3979,0
OTU_4912,0
OTU_5555,0
OTU_8483,0
OTU_7866,0
OTU_4281,0
OTU_8300,0
OTU_7535,0
OTU_5888,0
OTU_5361,0
OTU_8136,0
OTU_6827,0
OTU_3290,0
OTU_5436,0
OTU_4800,0
OTU_2978,0
OTU_4948,0
OTU_5783,0
OTU_6282,0
OTU_3517,0
OTU_4193,0
OTU_3752,0
OTU_8142,0
OTU_8076,0
OTU_4018,0
OTU_6180,0
OTU_6429,0
OTU_7204,0
OTU_5606,0
OTU_5482,0
OTU_8410,0
OTU_7880,0
OTU_2858,0
OTU_5002,0
OTU_3625,0
OTU_5610,0
OTU_3402,0
OTU_4127,0
OTU_8622,0
OTU_4414,0
OTU_7479,0
OTU_6757,0
OTU_5212,0
OTU_7671,0
OTU_7376,0
OTU_4576,0
OTU_4438,0
OTU_3514,0
OTU_3046,0
OTU_3574,0.005691196
OTU_3926,0
OTU_4768,0
OTU_5561,0
OTU_7037,0
OTU_5385,0
OTU_3425,0
OTU_7201,0
OTU_3024,0
OTU_2545,0
OTU_8564,0
OTU_4604,0
OTU_5577,0
OTU_5647,0
OTU_5891,0
OTU_8078,0
OTU_6853,0
OTU_8376,0
OTU_4929,0
OTU_2714,0
OTU_2989,0
OTU_6558,0
OTU_5689,0
OTU_6719,0
OTU_5224,0
OTU_3379,0
OTU_8335,0
OTU_2433,0
OTU_5875,0
OTU_7333,0
OTU_8444,0
OTU_7306,0
OTU_7143,0
OTU_5997,0
OTU_7045,0
OTU_8651,0
OTU_7599,0
OTU_4911,0
OTU_2795,0
OTU_8292,0
OTU_4285,0.001897065
OTU_8532,0
OTU_7715,0
OTU_7383,0
OTU_5111,0
OTU_7365,0
OTU_7511,0
OTU_1899,0
OTU_7802,0
OTU_2234,0
OTU_6654,0
OTU_3265,0
OTU_4733,0
OTU_7756,0
OTU_7165,0
OTU_4202,0
OTU_5155,0
OTU_5571,0
OTU_6899,0
OTU_6027,0
OTU_8659,0
OTU_2505,0
OTU_2318,0
OTU_5365,0
OTU_5057,0.011382391
OTU_5763,0
OTU_5809,0
OTU_2479,0
OTU_7100,0
OTU_2217,0
OTU_4422,0
OTU_3714,0
OTU_4710,0
OTU_7860,0
OTU_3990,0
OTU_5214,0
OTU_1328,0
OTU_8299,0
OTU_1595,0
OTU_6608,0
OTU_2423,0
OTU_6304,0
OTU_2944,0
OTU_5185,0
OTU_5213,0
OTU_7604,0
OTU_7373,0
OTU_6835,0
OTU_3219,0
OTU_6034,0
OTU_7521,0
OTU_8001,0
OTU_8209,0
OTU_8700,0
OTU_5775,0
OTU_4027,0
OTU_7282,0
OTU_4947,0
OTU_8173,0
OTU_3756,0
OTU_1208,0
OTU_3509,0
OTU_7295,0
OTU_4095,0
OTU_2437,0
OTU_4207,0
OTU_4200,0
OTU_7964,0
OTU_4519,0
OTU_4746,0
OTU_7657,0
OTU_4319,0
OTU_4781,0
OTU_8120,0
OTU_4712,0
OTU_6218,0
OTU_4577,0
OTU_7414,0
OTU_8124,0
OTU_3206,0
OTU_4514,0
OTU_4190,0
OTU_6535,0
OTU_8323,0
OTU_4523,0
OTU_7902,0
OTU_8218,0
OTU_5852,0
OTU_4698,0
OTU_4036,0
OTU_5120,0
OTU_8190,0
OTU_5001,0
OTU_6175,0
OTU_2950,0
OTU_8557,0
OTU_2414,0
OTU_6107,0
OTU_4597,0
OTU_4887,0
OTU_8590,0
OTU_5056,0
OTU_7660,0
OTU_2988,0
OTU_4757,0
OTU_3652,0
OTU_6264,0
OTU_4047,0
OTU_3409,0
OTU_8282,0
OTU_7556,0
OTU_7773,0
OTU_2565,0
OTU_4420,0
OTU_5146,0
OTU_5765,0
OTU_6810,0
OTU_6879,0
OTU_7299,0
OTU_6801,0
OTU_8109,0
OTU_6237,0
OTU_4383,0
OTU_6742,0
OTU_8215,0
OTU_4143,0
OTU_3381,0
OTU_5406,0
OTU_5911,0
OTU_7680,0
OTU_6560,0
OTU_8364,0
OTU_6466,0
OTU_7484,0
OTU_7269,0
OTU_6726,0
OTU_1653,0
OTU_6718,0
OTU_6377,0
OTU_7558,0
OTU_3844,0
OTU_2927,0
OTU_8428,0
OTU_8174,0
OTU_6922,0
OTU_6491,0
OTU_3940,0
OTU_8351,0
OTU_4941,0
OTU_4403,0
OTU_3710,0
OTU_3541,0
OTU_8497,0
OTU_4544,0
OTU_4081,0
OTU_6997,0
OTU_7994,0
OTU_4311,0
OTU_6166,0
OTU_8260,0
OTU_3976,0
OTU_7763,0
OTU_4407,0
OTU_5464,0
OTU_6679,0
OTU_3067,0
OTU_8511,0
OTU_4976,0
OTU_7590,0
OTU_6720,0
OTU_7611,0
OTU_5176,0
OTU_7676,0
OTU_7958,0
OTU_3683,0.00379413
OTU_6460,0
OTU_7151,0
OTU_3935,0
OTU_8696,0
OTU_7129,0
OTU_8554,0
OTU_6938,0
OTU_8035,0
OTU_7019,0
OTU_8108,0
OTU_7661,0
OTU_5359,0
OTU_7449,0
OTU_5694,0
OTU_8509,0
OTU_5761,0
OTU_8562,0
OTU_2804,0
OTU_2749,0
OTU_6458,0
OTU_7088,0
OTU_7568,0
OTU_1865,0
OTU_8461,0
OTU_4827,0
OTU_5848,0
OTU_7125,0
OTU_3469,0
OTU_3453,0
OTU_5759,0
OTU_6563,0
OTU_8241,0
OTU_5005,0
OTU_7896,0
OTU_6924,0
OTU_6626,0
OTU_6329,0
OTU_6709,0
OTU_7323,0
OTU_8140,0
OTU_4664,0
OTU_4673,0
OTU_6195,0
OTU_5480,0
OTU_7693,0
OTU_8624,0
OTU_6272,0
OTU_7527,0
OTU_4900,0
OTU_4988,0
OTU_6580,0
OTU_5043,0
OTU_5471,0
OTU_8580,0
OTU_6382,0
OTU_4797,0
OTU_3084,0
OTU_5556,0
OTU_3301,0
OTU_2396,0
OTU_8083,0
OTU_7096,0
OTU_6213,0
OTU_1380,0
OTU_5469,0
OTU_6600,0
OTU_5013,0
OTU_7730,0
OTU_5999,0
OTU_3668,0
OTU_5705,0
OTU_2236,0
OTU_3534,0
OTU_5129,0
OTU_7953,0
OTU_6474,0
OTU_3108,0
OTU_4113,0
OTU_5910,0.001897065
OTU_6634,0
OTU_7135,0
OTU_4868,0
OTU_5820,0
OTU_6906,0
OTU_6013,0
OTU_7056,0
OTU_4159,0
OTU_6326,0
OTU_7209,0
OTU_4526,0
OTU_4906,0
OTU_8228,0
OTU_8667,0
OTU_7655,0
OTU_4356,0
OTU_6459,0
OTU_3258,0
OTU_2269,0
OTU_8062,0
OTU_6293,0
OTU_7907,0
OTU_3616,0
OTU_5275,0
OTU_8138,0.001897065
OTU_3679,0
OTU_7001,0
OTU_2347,0
OTU_8195,0
OTU_7898,0
OTU_2617,0
OTU_5843,0
OTU_5863,0
OTU_5878,0
OTU_6479,0
OTU_7036,0
OTU_3774,0
OTU_6931,0
OTU_4014,0
OTU_3382,0
OTU_4425,0
OTU_6708,0
OTU_6753,0
OTU_7079,0
OTU_2388,0
OTU_7225,0
OTU_7192,0
OTU_6896,0
OTU_6700,0
OTU_8454,0
OTU_8519,0
OTU_5624,0
OTU_4217,0
OTU_8114,0
OTU_4035,0
OTU_3490,0
OTU_8259,0
OTU_4287,0
OTU_8158,0
OTU_6547,0
OTU_7737,0
OTU_8555,0
OTU_4121,0
OTU_2285,0
OTU_7289,0
OTU_6570,0
OTU_6066,0
OTU_8427,0
OTU_4214,0
OTU_4306,0
OTU_8550,0
OTU_8344,0
OTU_3063,0
OTU_7856,0
OTU_4131,0
OTU_7750,0
OTU_7578,0
OTU_8477,0
OTU_8006,0
OTU_6849,0
OTU_6673,0
OTU_6713,0
OTU_6005,0
OTU_5299,0
OTU_8342,0
OTU_8529,0
OTU_4195,0
OTU_6812,0
OTU_5536,0
OTU_8181,0
OTU_8180,0
OTU_4946,0
OTU_8301,0
OTU_3931,0
OTU_7102,0
OTU_4165,0
OTU_4205,0
OTU_2543,0
OTU_5288,0
OTU_7066,0
OTU_3481,0
OTU_4631,0
OTU_5179,0
OTU_4726,0
OTU_5339,0
OTU_5137,0
OTU_8514,0
OTU_6297,0
OTU_4891,0
OTU_3558,0
OTU_4222,0
OTU_3757,0
OTU_7334,0
OTU_7744,0
OTU_2855,0
OTU_3741,0
OTU_3231,0
OTU_2844,0
OTU_7731,0
OTU_6721,0
OTU_6525,0
OTU_7683,0
OTU_5935,0.001897065
OTU_5758,0
OTU_7754,0
OTU_8269,0
OTU_4362,0
OTU_7505,0
OTU_7938,0
OTU_8183,0
OTU_6668,0
OTU_2860,0
OTU_3747,0
OTU_8588,0
OTU_8100,0
OTU_7720,0
OTU_8372,0
OTU_5088,0
OTU_7502,0
OTU_5334,0
OTU_8392,0
OTU_8439,0
OTU_3378,0
OTU_4479,0
OTU_3455,0
OTU_7005,0
OTU_6895,0
OTU_3476,0
OTU_7823,0
OTU_6042,0
OTU_7316,0
OTU_5510,0
OTU_2244,0
OTU_2661,0
OTU_4635,0
OTU_5378,0
OTU_8507,0
OTU_5516,0
OTU_4263,0
OTU_3721,0
OTU_8450,0
OTU_6818,0
OTU_4308,0
OTU_5239,0
OTU_7812,0
OTU_8698,0
OTU_7889,0
OTU_3374,0
OTU_8345,0
OTU_5333,0
OTU_3288,0
OTU_5699,0
OTU_2036,0
OTU_5787,0
OTU_3977,0
OTU_7340,0
OTU_2934,0
OTU_3245,0
OTU_4386,0
OTU_5708,0
OTU_6215,0
OTU_6055,0
OTU_8479,0
OTU_7126,0
OTU_6295,0
OTU_8147,0
OTU_2765,0
OTU_8091,0.009485326
OTU_2930,0
OTU_3465,0
OTU_6071,0
OTU_6039,0
OTU_8343,0
OTU_7080,0
OTU_3198,0
OTU_5659,0
OTU_6389,0
OTU_4841,0
OTU_3214,0
OTU_4659,0
OTU_6578,0
OTU_7929,0
OTU_6574,0
OTU_3364,0
OTU_5632,0
OTU_7250,0
OTU_7281,0
OTU_1518,0
OTU_2628,0
OTU_6170,0
OTU_4503,0
OTU_8536,0
OTU_4727,0
OTU_7552,0
OTU_3938,0
OTU_2946,0
OTU_7713,0
OTU_6932,0
OTU_2856,0
OTU_7121,0
OTU_5266,0
OTU_6216,0
OTU_8545,0
OTU_8581,0
OTU_4034,0
OTU_5799,0
OTU_7110,0
OTU_3615,0
OTU_6761,0
OTU_4273,0
OTU_3994,0
OTU_3866,0
OTU_6436,0
OTU_3663,0
OTU_3589,0
OTU_5822,0
OTU_3126,0
OTU_7931,0
OTU_5426,0
OTU_4103,0
OTU_4548,0
OTU_8355,0
OTU_4666,0
OTU_5463,0
OTU_6251,0
OTU_3954,0
OTU_6243,0
OTU_4818,0
OTU_4396,0
OTU_2736,0
OTU_3908,0
OTU_4310,0
OTU_3647,0
OTU_4338,0
OTU_4412,0
OTU_8533,0
OTU_8475,0
OTU_5335,0
OTU_7117,0
OTU_5274,0
OTU_3234,0
OTU_6399,0
OTU_2491,0
OTU_5403,0
OTU_7101,0
OTU_5729,0
OTU_8256,0
OTU_3387,0
OTU_6480,0
OTU_7966,0
OTU_7287,0
OTU_3733,0
OTU_6829,0
OTU_8413,0
OTU_7087,0
OTU_5371,0
OTU_5017,0
OTU_7315,0
OTU_4053,0
OTU_7090,0
OTU_2596,0
OTU_8417,0
OTU_5576,0
OTU_3477,0
OTU_5319,0
OTU_6848,0
OTU_4180,0
OTU_8628,0
OTU_4110,0
OTU_8235,0
OTU_2238,0
OTU_6963,0
OTU_5563,0
OTU_7544,0
OTU_6767,0
OTU_4654,0
OTU_5882,0
OTU_6913,0
OTU_4149,0
OTU_5486,0
OTU_7997,0
OTU_7367,0
OTU_7899,0.001897065
OTU_8050,0
OTU_8242,0
OTU_6103,0
OTU_7482,0
OTU_6075,0
OTU_7486,0
OTU_4111,0
OTU_6236,0
OTU_5059,0
OTU_7256,0
OTU_7742,0
OTU_7805,0
OTU_4869,0
OTU_6511,0
OTU_2647,0
OTU_5672,0
OTU_7822,0
OTU_5398,0
OTU_5228,0
OTU_5160,0
OTU_4899,0
OTU_7455,0
OTU_2291,0
OTU_2000,0
OTU_2762,0
OTU_4831,0
OTU_4536,0
OTU_5685,0
OTU_5954,0
OTU_6544,0
OTU_7480,0
OTU_7029,0
OTU_3062,0
OTU_4689,0
OTU_3462,0
OTU_5453,0
OTU_5076,0
OTU_7091,0
OTU_6858,0
OTU_7224,0
OTU_3415,0
OTU_7169,0
OTU_6283,0
OTU_4486,0
OTU_6551,0
OTU_8338,0
OTU_4571,0
OTU_3576,0
OTU_3568,0
OTU_5264,0
OTU_7759,0
OTU_5131,0
OTU_4642,0
OTU_6463,0
OTU_7641,0
OTU_6955,0
OTU_5218,0
OTU_3526,0
OTU_5611,0
OTU_5668,0
OTU_6518,0
OTU_7290,0
OTU_3942,0
OTU_5182,0
OTU_6165,0
OTU_7672,0
OTU_5950,0
OTU_8406,0
OTU_7509,0
OTU_7023,0
OTU_6167,0
OTU_7844,0
OTU_6362,0
OTU_8668,0
OTU_6692,0
OTU_3707,0
OTU_6783,0
OTU_7202,0
OTU_5887,0
OTU_5051,0
OTU_8226,0
OTU_3549,0
OTU_5364,0
OTU_2992,0
OTU_7545,0
OTU_3884,0
OTU_4231,0
OTU_5876,0
OTU_5988,0
OTU_8030,0.001897065
OTU_8424,0
OTU_5690,0
OTU_6933,0
OTU_6712,0
OTU_2342,0
OTU_4052,0
OTU_2179,0
OTU_8018,0
OTU_3363,0
OTU_8498,0
OTU_4737,0
OTU_4974,0
OTU_3577,0
OTU_5813,0
OTU_5412,0
OTU_6943,0
OTU_8558,0
OTU_4618,0
OTU_7728,0
OTU_8340,0
OTU_3457,0
OTU_3619,0
OTU_8482,0
OTU_6610,0
OTU_6977,0
OTU_4565,0
OTU_8216,0
OTU_8594,0
OTU_7637,0
OTU_4795,0
OTU_7453,0
OTU_6929,0
OTU_5304,0
OTU_2936,0
OTU_6413,0
OTU_4224,0
OTU_6532,0
OTU_5585,0
OTU_4468,0
OTU_7810,0
OTU_7924,0
OTU_8237,0
OTU_7564,0
OTU_2983,0
OTU_6735,0
OTU_7226,0
OTU_3130,0
OTU_3111,0
OTU_6756,0
OTU_8234,0
OTU_5773,0
OTU_7405,0
OTU_7218,0
OTU_6281,0
OTU_3603,0
OTU_6444,0
OTU_3912,0
OTU_3870,0
OTU_3857,0
OTU_5234,0
OTU_5204,0
OTU_2636,0
OTU_8470,0
OTU_8538,0
OTU_6105,0
OTU_8360,0
OTU_8389,0
OTU_8641,0
OTU_3347,0
OTU_8146,0
OTU_4174,0
OTU_4615,0
OTU_4182,0
OTU_6707,0
OTU_1719,0
OTU_7841,0
OTU_7669,0
OTU_4368,0
OTU_4943,0
OTU_4859,0
OTU_6522,0
OTU_7912,0
OTU_6805,0
OTU_5208,0
OTU_4198,0
OTU_6521,0
OTU_8643,0
OTU_7608,0
OTU_7364,0
OTU_5890,0
OTU_6383,0
OTU_3874,0
OTU_7529,0
OTU_2522,0
OTU_6050,0
OTU_2672,0
OTU_5154,0
OTU_2721,0
OTU_8623,0
OTU_7817,0
OTU_8179,0
OTU_5233,0
OTU_5682,0
OTU_4579,0
OTU_5336,0
OTU_6114,0
OTU_4529,0
OTU_5828,0
OTU_5880,0
OTU_6919,0
OTU_4574,0
OTU_7886,0
OTU_5615,0
OTU_5354,0
OTU_6113,0
OTU_7450,0
OTU_7877,0
OTU_5332,0
OTU_7417,0
OTU_7464,0
OTU_4998,0
OTU_5567,0
OTU_7809,0
OTU_7937,0
OTU_4864,0
OTU_8317,0
OTU_5053,0
OTU_6945,0
OTU_6177,0
OTU_8378,0
OTU_5622,0
OTU_2704,0
OTU_8222,0
OTU_4139,0
OTU_4354,0
OTU_4769,0
OTU_6158,0
OTU_2456,0
OTU_3804,0
OTU_2853,0
OTU_3708,0
OTU_6902,0.001897065
OTU_6968,0
OTU_8314,0
OTU_6704,0
OTU_4632,0
OTU_4250,0
OTU_5395,0
OTU_7876,0
OTU_5268,0
OTU_8144,0
OTU_8362,0
OTU_8571,0
OTU_7815,0
OTU_4606,0
OTU_5589,0
OTU_6861,0
OTU_7233,0
OTU_3389,0
OTU_4012,0
OTU_8066,0
OTU_7018,0
OTU_5566,0
OTU_4918,0
OTU_7549,0
OTU_5086,0
OTU_3671,0
OTU_5030,0
OTU_7988,0
OTU_6739,0
OTU_5798,0
OTU_8650,0
OTU_6199,0
OTU_5905,0
OTU_2901,0
OTU_6809,0
OTU_4592,0
OTU_6115,0
OTU_5008,0
OTU_6667,0
OTU_4259,0
OTU_5834,0
OTU_3711,0
OTU_4952,0
OTU_3023,0
OTU_2665,0
OTU_2784,0
OTU_5428,0
OTU_5470,0
OTU_2793,0
OTU_4469,0
OTU_5849,0
OTU_4073,0
OTU_5000,0
OTU_5797,0
OTU_6214,0
OTU_7412,0
OTU_8604,0
OTU_5749,0
OTU_6505,0
OTU_4589,0
OTU_6694,0
OTU_4811,0
OTU_7162,0
OTU_4873,0
OTU_7515,0
OTU_7172,0
OTU_6443,0
OTU_7864,0
OTU_5790,0
OTU_6564,0
OTU_5934,0
OTU_5193,0
OTU_6468,0
OTU_7083,0
OTU_8273,0
OTU_7592,0
OTU_6554,0
OTU_7910,0
OTU_8621,0
OTU_8040,0
OTU_6786,0
OTU_4313,0
OTU_7925,0
OTU_6792,0
OTU_6649,0
OTU_6958,0
OTU_6989,0
OTU_7308,0
OTU_6376,0
OTU_4116,0
OTU_4428,0
OTU_7622,0
OTU_4897,0
OTU_7868,0
OTU_8020,0
OTU_7293,0
OTU_8568,0
OTU_8330,0
OTU_6509,0
OTU_5728,0
OTU_5413,0
OTU_8592,0
OTU_4298,0
OTU_8199,0
OTU_5499,0
OTU_7122,0
OTU_6652,0
OTU_7182,0
OTU_2415,0
OTU_7516,0
OTU_3262,0
OTU_8453,0
OTU_6038,0
OTU_4545,0
OTU_7666,0
OTU_7890,0
OTU_3620,0
OTU_8329,0
OTU_6498,0
OTU_6678,0
OTU_6516,0
OTU_7575,0
OTU_3183,0
OTU_5951,0
OTU_6852,0
OTU_7015,0
OTU_4953,0
OTU_6765,0
OTU_5603,0
OTU_7814,0
OTU_2226,0
OTU_6524,0
OTU_6090,0
OTU_2911,0
OTU_3397,0
OTU_7212,0
OTU_5919,0
OTU_3464,0
OTU_8320,0
OTU_8595,0
OTU_5983,0
OTU_8569,0
OTU_6210,0
OTU_7105,0
OTU_4488,0
OTU_6907,0
OTU_3127,0
OTU_5457,0
OTU_2673,0
OTU_4775,0
OTU_7591,0
OTU_7635,0
OTU_6357,0
OTU_6693,0
OTU_5279,0
OTU_6584,0
OTU_7800,0
OTU_7501,0
OTU_5157,0
OTU_5498,0
OTU_7114,0
OTU_7489,0
OTU_6820,0
OTU_5069,0
OTU_3204,0
OTU_7887,0
OTU_6263,0
OTU_5195,0
OTU_5664,0
OTU_7395,0
OTU_8397,0
OTU_7352,0
OTU_7070,0
OTU_3833,0
OTU_4265,0
OTU_5262,0
OTU_7892,0
OTU_5143,0
OTU_6981,0
OTU_6622,0
OTU_7692,0
OTU_5831,0
OTU_3999,0
OTU_6772,0
OTU_6875,0
OTU_4168,0
OTU_2908,0
OTU_5198,0
OTU_5574,0
OTU_6619,0
OTU_6662,0
OTU_3452,0
OTU_5082,0
OTU_5442,0
OTU_7448,0
OTU_5731,0
OTU_7415,0
OTU_7705,0
OTU_4345,0
OTU_3575,0
OTU_4913,0
OTU_5913,0
OTU_4736,0
OTU_6647,0
OTU_6014,0
OTU_7049,0
OTU_4578,0
OTU_3180,0
OTU_6469,0
OTU_7193,0
OTU_4391,0
OTU_4061,0
OTU_6686,0
OTU_4766,0
OTU_7166,0
OTU_7707,0
OTU_7016,0
OTU_5386,0
OTU_4853,0
OTU_6287,0
OTU_8633,0
OTU_7603,0
OTU_3550,0
OTU_3531,0
OTU_7043,0
OTU_6117,0
OTU_3584,0
OTU_8304,0
OTU_8657,0
OTU_4537,0
OTU_4381,0
OTU_7792,0
OTU_2882,0
OTU_8370,0
OTU_4863,0
OTU_3563,0
OTU_3736,0
OTU_6104,0
OTU_6433,0
OTU_4857,0
OTU_6256,0
OTU_4303,0
OTU_6637,0
OTU_4132,0
OTU_3837,0
OTU_7978,0
OTU_4729,0
OTU_7174,0
OTU_6303,0
OTU_8480,0
OTU_4616,0
OTU_4861,0
OTU_3553,0
OTU_6799,0
OTU_5575,0
OTU_6098,0
OTU_7595,0
OTU_7955,0
OTU_8528,0
OTU_3287,0
OTU_6328,0
OTU_7771,0
OTU_6400,0
OTU_4999,0
OTU_5046,0
OTU_5648,0
OTU_6854,0
OTU_5526,0
OTU_6358,0
OTU_8437,0
OTU_6152,0
OTU_7702,0
OTU_6424,0
OTU_5989,0
OTU_6349,0
OTU_6416,0
OTU_7811,0
OTU_4305,0
OTU_3902,0
OTU_7428,0
OTU_8311,0
OTU_6325,0
OTU_5846,0
OTU_5477,0
OTU_4181,0
OTU_7941,0
OTU_7670,0
OTU_3825,0
OTU_4665,0
OTU_5693,0
OTU_5854,0
OTU_5861,0
OTU_6456,0
OTU_6745,0
OTU_3399,0
OTU_4636,0
OTU_6408,0
OTU_6422,0
OTU_5920,0
OTU_6545,0
OTU_7959,0
OTU_6778,0
OTU_2332,0
OTU_2339,0
OTU_8455,0
OTU_7181,0
OTU_2580,0
OTU_8636,0
OTU_6296,0
OTU_8396,0
OTU_8065,0
OTU_5117,0
OTU_5641,0
OTU_5042,0
OTU_7440,0
OTU_3765,0
OTU_6789,0
OTU_6703,0
OTU_5684,0
OTU_8039,0
OTU_6030,0
OTU_5236,0
OTU_6056,0
OTU_8097,0
OTU_8447,0
OTU_6132,0
OTU_8465,0
OTU_7285,0
OTU_7726,0
OTU_3125,0
OTU_8587,0
OTU_7167,0
OTU_8655,0
OTU_5620,0
OTU_3473,0
OTU_3720,0
OTU_4071,0
OTU_6866,0
OTU_7020,0
OTU_7309,0
OTU_5461,0
OTU_6986,0
OTU_1993,0
OTU_3201,0
OTU_8048,0
OTU_8359,0
OTU_6324,0
OTU_8094,0
OTU_6748,0
OTU_7082,0
OTU_5889,0
OTU_6238,0
OTU_7760,0
OTU_4886,0
OTU_5197,0
OTU_6031,0
OTU_7723,0
OTU_8420,0
OTU_7826,0
OTU_7077,0
OTU_8504,0
OTU_6644,0
OTU_6332,0
OTU_7280,0
OTU_8123,0
OTU_7915,0
OTU_6499,0
OTU_5357,0
OTU_4564,0
OTU_8000,0.00379413
OTU_7859,0
OTU_4244,0
OTU_7854,0.001897065
OTU_7491,0
OTU_7631,0
OTU_5103,0
OTU_7600,0
OTU_7451,0
OTU_1802,0
OTU_6147,0
OTU_7519,0
OTU_6751,0
OTU_3838,0
OTU_4418,0
OTU_4517,0
OTU_7184,0
OTU_6755,0
OTU_7605,0
OTU_8296,0
OTU_6317,0
OTU_6462,0
OTU_8204,0
OTU_4085,0
OTU_7022,0
OTU_8008,0
OTU_3132,0
OTU_8175,0
OTU_7086,0
OTU_8149,0
OTU_8026,0
OTU_8408,0
OTU_4377,0
OTU_5810,0
OTU_5961,0
OTU_7107,0
OTU_7252,0
OTU_2703,0
OTU_8054,0
OTU_5538,0
OTU_8250,0
OTU_6886,0
OTU_8625,0
OTU_6340,0
OTU_7488,0
OTU_7354,0
OTU_6446,0
OTU_7779,0
OTU_5713,0
OTU_7609,0
OTU_8513,0
OTU_4971,0
OTU_6889,0
OTU_8446,0
OTU_2485,0
OTU_2683,0
OTU_6991,0
OTU_4179,0
OTU_8246,0
OTU_6727,0
OTU_8221,0
OTU_8088,0
OTU_8013,0
OTU_3529,0
OTU_7465,0
OTU_7559,0
OTU_7975,0
OTU_6438,0
OTU_7442,0
OTU_7897,0
OTU_6074,0
OTU_6316,0
OTU_8188,0
OTU_8308,0
OTU_8367,0
OTU_4959,0
OTU_5010,0
OTU_3796,0
OTU_6583,0
OTU_3291,0
OTU_7141,0
OTU_5768,0
OTU_4506,0
OTU_5191,0
