Kingdom	Phylum	Class	Sample	Percentage
Bacteria	Actinobacteria	Actinobacteria (class)	S36	6.70166983594
Bacteria	Bacteroidetes	Bacteroidetes (class)	S36	0
Bacteria	Bacteroidetes	Bacteroidia	S36	0
Bacteria	Bacteroidetes	Cytophagia	S36	1.37805732411
Bacteria	Bacteroidetes	Flavobacteriia	S36	0.0623590185768
Bacteria	Bacteroidetes	Sphingobacteriia	S36	5.58690614583
Bacteria	Chlamydiae	Chlamydiia	S36	0
Bacteria	Chloroflexi	Anaerolineae	S36	0
Bacteria	Chloroflexi	Caldilineae	S36	0
Bacteria	Chloroflexi	Chloroflexi (class)	S36	0
Bacteria	Chloroflexi	Ktedonobacteria	S36	0.0161671529644
Bacteria	Chloroflexi	Thermomicrobia	S36	0.01231783083
Bacteria	Chrysiogenetes	Chrysiogenetes (class)	S36	0
Bacteria	Cyanobacteria	Cyanobacteria (class)	S36	0
Bacteria	Cyanobacteria	Gloeobacteria	S36	0
Bacteria	Deferribacteres	Deferribacteres (class)	S36	0.00230959328062
Bacteria	Deinococcus-Thermus	Deinococci	S36	0.0415726790512
Bacteria	Fibrobacteres	Fibrobacteria	S36	0
Bacteria	Firmicutes	Bacilli	S36	0.119328986166
Bacteria	Firmicutes	Clostridia	S36	0.0654384762843
Bacteria	Firmicutes	Erysipelotrichia	S36	0
Bacteria	Firmicutes	Negativicutes	S36	0
Bacteria	Fusobacteria	Fusobacteriia	S36	0
Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	S36	0.410337739524
Bacteria	Ignavibacteriae	Ignavibacteria	S36	0
Bacteria	Lentisphaerae	Lentisphaeria	S36	0
Bacteria	Nitrospirae	Nitrospira (class)	S36	0.00692877984187
Bacteria	Planctomycetes	Phycisphaerae	S36	0
Bacteria	Planctomycetes	Planctomycetia	S36	0.312564957311
Bacteria	Proteobacteria	Alphaproteobacteria	S36	22.4800412647
Bacteria	Proteobacteria	Betaproteobacteria	S36	42.7544209465
Bacteria	Proteobacteria	Deltaproteobacteria	S36	0.0739069849799
Bacteria	Proteobacteria	Epsilonproteobacteria	S36	0
Bacteria	Proteobacteria	Gammaproteobacteria	S36	1.69832092568
Bacteria	Spirochaetes	Spirochaetia	S36	0
Bacteria	TM7	TM7 (class)	S36	0.0238657972331
Bacteria	Tenericutes	Mollicutes	S36	0.00384932213437
Bacteria	Verrucomicrobia	Opitutae	S36	0.00461918656125
Bacteria	Verrucomicrobia	Spartobacteria	S36	0
Bacteria	Verrucomicrobia	Verrucomicrobiae	S36	0.0030794577075
No Hit	No Hit	No Hit	S36	1.73681414703
Bacteria	Acidobacteria	Acidobacteria (class)	S37	0.00177664072771
Bacteria	Acidobacteria	Acidobacteriia	S37	16.2260597662
Bacteria	Acidobacteria	Holophagae	S37	0.00888320363856
Bacteria	Acidobacteria	Solibacteres	S37	1.04288810717
Bacteria	Actinobacteria	Actinobacteria (class)	S37	15.666417937
Bacteria	Bacteroidetes	Bacteroidetes (class)	S37	0
Bacteria	Bacteroidetes	Bacteroidia	S37	0
Bacteria	Bacteroidetes	Cytophagia	S37	0.0142131258217
Bacteria	Bacteroidetes	Flavobacteriia	S37	0.0302028923711
Bacteria	Bacteroidetes	Sphingobacteriia	S37	1.93120847102
Bacteria	Chlamydiae	Chlamydiia	S37	0
Bacteria	Chloroflexi	Anaerolineae	S37	0
Bacteria	Chloroflexi	Caldilineae	S37	0
Bacteria	Chloroflexi	Chloroflexi (class)	S37	0
Bacteria	Chloroflexi	Ktedonobacteria	S37	0.0213196887325
Bacteria	Chloroflexi	Thermomicrobia	S37	0
Bacteria	Chrysiogenetes	Chrysiogenetes (class)	S37	0
Bacteria	Cyanobacteria	Cyanobacteria (class)	S37	0
Bacteria	Cyanobacteria	Gloeobacteria	S37	0
Bacteria	Deferribacteres	Deferribacteres (class)	S37	0
Bacteria	Deinococcus-Thermus	Deinococci	S37	0
Bacteria	Fibrobacteres	Fibrobacteria	S37	0
Bacteria	Firmicutes	Bacilli	S37	0.31091212735
Bacteria	Firmicutes	Clostridia	S37	0.0675123476531
Bacteria	Firmicutes	Erysipelotrichia	S37	0
Bacteria	Firmicutes	Negativicutes	S37	0
Bacteria	Fusobacteria	Fusobacteriia	S37	0
Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	S37	0.824361297658
Bacteria	Ignavibacteriae	Ignavibacteria	S37	0
Bacteria	Lentisphaerae	Lentisphaeria	S37	0
Bacteria	Nitrospirae	Nitrospira (class)	S37	0.079948832747
Bacteria	Planctomycetes	Phycisphaerae	S37	0
Bacteria	Planctomycetes	Planctomycetia	S37	0.355328145542
Bacteria	Proteobacteria	Alphaproteobacteria	S37	43.3660235227
Bacteria	Proteobacteria	Betaproteobacteria	S37	3.64389013254
Bacteria	Proteobacteria	Deltaproteobacteria	S37	0.0337561738265
Bacteria	Proteobacteria	Epsilonproteobacteria	S37	0
Bacteria	Proteobacteria	Gammaproteobacteria	S37	5.4685001599
Bacteria	Spirochaetes	Spirochaetia	S37	0
Bacteria	TM7	TM7 (class)	S37	0.0408627367374
Bacteria	Tenericutes	Mollicutes	S37	0
Bacteria	Verrucomicrobia	Opitutae	S37	0
Bacteria	Verrucomicrobia	Spartobacteria	S37	0
Bacteria	Verrucomicrobia	Verrucomicrobiae	S37	0
No Hit	No Hit	No Hit	S37	10.8659346907
Bacteria	Acidobacteria	Acidobacteria (class)	S38	0.00183049606443
Bacteria	Acidobacteria	Acidobacteriia	S38	12.386966868
Bacteria	Acidobacteria	Holophagae	S38	1.93117334798
Bacteria	Acidobacteria	Solibacteres	S38	0.463115504302
Bacteria	Actinobacteria	Actinobacteria (class)	S38	12.130697419
Bacteria	Bacteroidetes	Bacteroidetes (class)	S38	0
Bacteria	Bacteroidetes	Bacteroidia	S38	0.0118982244188
Bacteria	Bacteroidetes	Cytophagia	S38	0.0192202086766
Bacteria	Bacteroidetes	Flavobacteriia	S38	0.0228812008054
Bacteria	Bacteroidetes	Sphingobacteriia	S38	0.53267435475
Bacteria	Chlamydiae	Chlamydiia	S38	0
Bacteria	Chloroflexi	Anaerolineae	S38	0.0109829763866
Bacteria	Chloroflexi	Caldilineae	S38	0
Bacteria	Chloroflexi	Chloroflexi (class)	S38	0.00183049606443
Bacteria	Chloroflexi	Ktedonobacteria	S38	0.288303130148
Bacteria	Chloroflexi	Thermomicrobia	S38	0
Bacteria	Chrysiogenetes	Chrysiogenetes (class)	S38	0
Bacteria	Cyanobacteria	Cyanobacteria (class)	S38	0.000915248032217
Bacteria	Cyanobacteria	Gloeobacteria	S38	0
Bacteria	Deferribacteres	Deferribacteres (class)	S38	0.77613033132
Bacteria	Deinococcus-Thermus	Deinococci	S38	0.000915248032217
Bacteria	Fibrobacteres	Fibrobacteria	S38	0
Bacteria	Firmicutes	Bacilli	S38	0.472267984624
Bacteria	Firmicutes	Clostridia	S38	0.583928244554
Bacteria	Firmicutes	Erysipelotrichia	S38	0
Bacteria	Firmicutes	Negativicutes	S38	0
Bacteria	Fusobacteria	Fusobacteriia	S38	0
Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	S38	2.41442430899
Bacteria	Ignavibacteriae	Ignavibacteria	S38	0
Bacteria	Lentisphaerae	Lentisphaeria	S38	0.000915248032217
Bacteria	Nitrospirae	Nitrospira (class)	S38	0.170236133992
Bacteria	Planctomycetes	Phycisphaerae	S38	0
Bacteria	Planctomycetes	Planctomycetia	S38	0.160168405638
Bacteria	Proteobacteria	Alphaproteobacteria	S38	39.8151198975
Bacteria	Proteobacteria	Betaproteobacteria	S38	7.24693391909
Bacteria	Proteobacteria	Deltaproteobacteria	S38	0.12813472451
Bacteria	Proteobacteria	Epsilonproteobacteria	S38	0.00915248032217
Bacteria	Proteobacteria	Gammaproteobacteria	S38	3.60333150284
Bacteria	Spirochaetes	Spirochaetia	S38	0
Bacteria	TM7	TM7 (class)	S38	0.00640673622552
Bacteria	Tenericutes	Mollicutes	S38	0
Bacteria	Verrucomicrobia	Opitutae	S38	0.0393556653853
Bacteria	Verrucomicrobia	Spartobacteria	S38	0.0109829763866
Bacteria	Verrucomicrobia	Verrucomicrobiae	S38	0.0475928976753
No Hit	No Hit	No Hit	S38	16.7115138202
Bacteria	Acidobacteria	Acidobacteria (class)	S39	0.016855547954
Bacteria	Acidobacteria	Acidobacteriia	S39	19.2093756507
Bacteria	Acidobacteria	Holophagae	S39	2.79901246319
Bacteria	Acidobacteria	Solibacteres	S39	0.126912361066
Bacteria	Actinobacteria	Actinobacteria (class)	S39	37.2765400518
Bacteria	Bacteroidetes	Bacteroidetes (class)	S39	0.000991502820826
Bacteria	Bacteroidetes	Bacteroidia	S39	0.0208215592373
Bacteria	Bacteroidetes	Cytophagia	S39	0
Bacteria	Bacteroidetes	Flavobacteriia	S39	0.000991502820826
Bacteria	Bacteroidetes	Sphingobacteriia	S39	0.619689263016
Bacteria	Chlamydiae	Chlamydiia	S39	0
Bacteria	Chloroflexi	Anaerolineae	S39	0
Bacteria	Chloroflexi	Caldilineae	S39	0
Bacteria	Chloroflexi	Chloroflexi (class)	S39	0.0317280902664
Bacteria	Chloroflexi	Ktedonobacteria	S39	0.0347025987289
Bacteria	Chloroflexi	Thermomicrobia	S39	0
Bacteria	Chrysiogenetes	Chrysiogenetes (class)	S39	0
Bacteria	Cyanobacteria	Cyanobacteria (class)	S39	0
Bacteria	Cyanobacteria	Gloeobacteria	S39	0
Bacteria	Deferribacteres	Deferribacteres (class)	S39	0.287535818039
Bacteria	Deinococcus-Thermus	Deinococci	S39	0.00198300564165
Bacteria	Fibrobacteres	Fibrobacteria	S39	0
Bacteria	Firmicutes	Bacilli	S39	1.94037102036
Bacteria	Firmicutes	Clostridia	S39	0.623655274299
Bacteria	Firmicutes	Erysipelotrichia	S39	0
Bacteria	Firmicutes	Negativicutes	S39	0
Bacteria	Fusobacteria	Fusobacteriia	S39	0
Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	S39	0.617706257374
Bacteria	Ignavibacteriae	Ignavibacteria	S39	0
Bacteria	Lentisphaerae	Lentisphaeria	S39	0
Bacteria	Nitrospirae	Nitrospira (class)	S39	0.0307365874456
Bacteria	Planctomycetes	Phycisphaerae	S39	0
Bacteria	Planctomycetes	Planctomycetia	S39	0.107082304649
Bacteria	Proteobacteria	Alphaproteobacteria	S39	19.9123511506
Bacteria	Proteobacteria	Betaproteobacteria	S39	6.98712037836
Bacteria	Proteobacteria	Deltaproteobacteria	S39	0.226062643148
Bacteria	Proteobacteria	Epsilonproteobacteria	S39	0.00694051974578
Bacteria	Proteobacteria	Gammaproteobacteria	S39	3.75581268529
Bacteria	Spirochaetes	Spirochaetia	S39	0
Bacteria	TM7	TM7 (class)	S39	0.00297450846248
Bacteria	Tenericutes	Mollicutes	S39	0
Bacteria	Verrucomicrobia	Opitutae	S39	0.0317280902664
Bacteria	Verrucomicrobia	Spartobacteria	S39	0
Bacteria	Verrucomicrobia	Verrucomicrobiae	S39	0.0307365874456
No Hit	No Hit	No Hit	S39	5.29958257731
Bacteria	Acidobacteria	Acidobacteria (class)	S4	0.0586523754212
Bacteria	Acidobacteria	Acidobacteriia	S4	10.1963129507
Bacteria	Acidobacteria	Holophagae	S4	3.36043609766
Bacteria	Acidobacteria	Solibacteres	S4	0.180557312571
Bacteria	Actinobacteria	Actinobacteria (class)	S4	7.99857394224
Bacteria	Bacteroidetes	Bacteroidetes (class)	S4	0.00115004657689
Bacteria	Bacteroidetes	Bacteroidia	S4	0.0770531206514
Bacteria	Bacteroidetes	Cytophagia	S4	0.125355076881
Bacteria	Bacteroidetes	Flavobacteriia	S4	0.317412855221
Bacteria	Bacteroidetes	Sphingobacteriia	S4	3.65829816108
Bacteria	Chlamydiae	Chlamydiia	S4	0
Bacteria	Chloroflexi	Anaerolineae	S4	0
Bacteria	Chloroflexi	Caldilineae	S4	0.00920037261509
Bacteria	Chloroflexi	Chloroflexi (class)	S4	0.102354145343
Bacteria	Chloroflexi	Ktedonobacteria	S4	0.0333513507297
Bacteria	Chloroflexi	Thermomicrobia	S4	0
Bacteria	Chrysiogenetes	Chrysiogenetes (class)	S4	0
Bacteria	Cyanobacteria	Cyanobacteria (class)	S4	0
Bacteria	Cyanobacteria	Gloeobacteria	S4	0
Bacteria	Deferribacteres	Deferribacteres (class)	S4	0.764780973629
Bacteria	Deinococcus-Thermus	Deinococci	S4	0.0172506986533
Bacteria	Fibrobacteres	Fibrobacteria	S4	0
Bacteria	Firmicutes	Bacilli	S4	0.27716122503
Bacteria	Firmicutes	Clostridia	S4	0.428967373179
Bacteria	Firmicutes	Erysipelotrichia	S4	0
Bacteria	Firmicutes	Negativicutes	S4	0
Bacteria	Fusobacteria	Fusobacteriia	S4	0
Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	S4	2.14368681932
Bacteria	Ignavibacteriae	Ignavibacteria	S4	0
Bacteria	Lentisphaerae	Lentisphaeria	S4	0.00460018630755
Bacteria	Nitrospirae	Nitrospira (class)	S4	0.492219934907
Bacteria	Planctomycetes	Phycisphaerae	S4	0.0241509781146
Bacteria	Planctomycetes	Planctomycetia	S4	0.750980414707
Bacteria	Proteobacteria	Alphaproteobacteria	S4	41.5143813324
Bacteria	Proteobacteria	Betaproteobacteria	S4	13.8684116707
Bacteria	Proteobacteria	Deltaproteobacteria	S4	0.440467838947
Bacteria	Proteobacteria	Epsilonproteobacteria	S4	0.00345013973066
Bacteria	Proteobacteria	Gammaproteobacteria	S4	7.32464664819
Bacteria	Spirochaetes	Spirochaetia	S4	0.00230009315377
Bacteria	TM7	TM7 (class)	S4	0.0552022356905
Bacteria	Tenericutes	Mollicutes	S4	0
Bacteria	Verrucomicrobia	Opitutae	S4	0.215058709878
Bacteria	Verrucomicrobia	Spartobacteria	S4	0.00115004657689
Bacteria	Verrucomicrobia	Verrucomicrobiae	S4	0.132255356342
No Hit	No Hit	No Hit	S4	5.42016951687
Bacteria	Acidobacteria	Acidobacteria (class)	S40	0
Bacteria	Acidobacteria	Acidobacteriia	S40	1.65105410314
Bacteria	Acidobacteria	Holophagae	S40	0.0489805914406
Bacteria	Acidobacteria	Solibacteres	S40	0.0489805914406
Bacteria	Actinobacteria	Actinobacteria (class)	S40	33.2659850201
Bacteria	Bacteroidetes	Bacteroidetes (class)	S40	0
Bacteria	Bacteroidetes	Bacteroidia	S40	0.079593461091
Bacteria	Bacteroidetes	Cytophagia	S40	0.922467805465
Bacteria	Bacteroidetes	Flavobacteriia	S40	0.608175677055
Bacteria	Bacteroidetes	Sphingobacteriia	S40	2.0224902549
Bacteria	Chlamydiae	Chlamydiia	S40	0
Bacteria	Chloroflexi	Anaerolineae	S40	0
Bacteria	Chloroflexi	Caldilineae	S40	0
Bacteria	Chloroflexi	Chloroflexi (class)	S40	0
Bacteria	Chloroflexi	Ktedonobacteria	S40	0.00204085797669
Bacteria	Chloroflexi	Thermomicrobia	S40	0
Bacteria	Chrysiogenetes	Chrysiogenetes (class)	S40	0
Bacteria	Cyanobacteria	Cyanobacteria (class)	S40	0
Bacteria	Cyanobacteria	Gloeobacteria	S40	0
Bacteria	Deferribacteres	Deferribacteres (class)	S40	1.33472111676
Bacteria	Deinococcus-Thermus	Deinococci	S40	0.140819200392
Bacteria	Fibrobacteres	Fibrobacteria	S40	0
Bacteria	Firmicutes	Bacilli	S40	0.887773219862
Bacteria	Firmicutes	Clostridia	S40	0.855119492235
Bacteria	Firmicutes	Erysipelotrichia	S40	0
Bacteria	Firmicutes	Negativicutes	S40	0
Bacteria	Fusobacteria	Fusobacteriia	S40	0
Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	S40	4.07355252148
Bacteria	Ignavibacteriae	Ignavibacteria	S40	0
Bacteria	Lentisphaerae	Lentisphaeria	S40	0
Bacteria	Nitrospirae	Nitrospira (class)	S40	0.0183677217902
Bacteria	Planctomycetes	Phycisphaerae	S40	0
Bacteria	Planctomycetes	Planctomycetia	S40	0.0204085797669
Bacteria	Proteobacteria	Alphaproteobacteria	S40	5.69399375497
Bacteria	Proteobacteria	Betaproteobacteria	S40	40.7477703627
Bacteria	Proteobacteria	Deltaproteobacteria	S40	0.255107247087
Bacteria	Proteobacteria	Epsilonproteobacteria	S40	0
Bacteria	Proteobacteria	Gammaproteobacteria	S40	1.29390395722
Bacteria	Spirochaetes	Spirochaetia	S40	0
Bacteria	TM7	TM7 (class)	S40	0.0326537276271
Bacteria	Tenericutes	Mollicutes	S40	0
Bacteria	Verrucomicrobia	Opitutae	S40	0
Bacteria	Verrucomicrobia	Spartobacteria	S40	0
Bacteria	Verrucomicrobia	Verrucomicrobiae	S40	0.369395293782
No Hit	No Hit	No Hit	S40	5.62664544174
Bacteria	Acidobacteria	Acidobacteria (class)	S41	0
Bacteria	Acidobacteria	Acidobacteriia	S41	6.07344265703
Bacteria	Acidobacteria	Holophagae	S41	1.03173159386
Bacteria	Acidobacteria	Solibacteres	S41	0.109150445698
Bacteria	Actinobacteria	Actinobacteria (class)	S41	29.3666675329
Bacteria	Bacteroidetes	Bacteroidetes (class)	S41	0
Bacteria	Bacteroidetes	Bacteroidia	S41	0
Bacteria	Bacteroidetes	Cytophagia	S41	0.0259882013566
Bacteria	Bacteroidetes	Flavobacteriia	S41	0.0181917409496
Bacteria	Bacteroidetes	Sphingobacteriia	S41	0.220899711531
Bacteria	Chlamydiae	Chlamydiia	S41	0.00259882013566
Bacteria	Chloroflexi	Anaerolineae	S41	0
Bacteria	Chloroflexi	Caldilineae	S41	0
Bacteria	Chloroflexi	Chloroflexi (class)	S41	0
Bacteria	Chloroflexi	Ktedonobacteria	S41	0.296265495465
Bacteria	Chloroflexi	Thermomicrobia	S41	0
Bacteria	Chrysiogenetes	Chrysiogenetes (class)	S41	0
Bacteria	Cyanobacteria	Cyanobacteria (class)	S41	0
Bacteria	Cyanobacteria	Gloeobacteria	S41	0
Bacteria	Deferribacteres	Deferribacteres (class)	S41	0.0467787624419
Bacteria	Deinococcus-Thermus	Deinococci	S41	0.00779646040698
Bacteria	Fibrobacteres	Fibrobacteria	S41	0
Bacteria	Firmicutes	Bacilli	S41	0.751059019205
Bacteria	Firmicutes	Clostridia	S41	1.48392629746
Bacteria	Firmicutes	Erysipelotrichia	S41	0
Bacteria	Firmicutes	Negativicutes	S41	0
Bacteria	Fusobacteria	Fusobacteriia	S41	0
Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	S41	0.821227162868
Bacteria	Ignavibacteriae	Ignavibacteria	S41	0
Bacteria	Lentisphaerae	Lentisphaeria	S41	0
Bacteria	Nitrospirae	Nitrospira (class)	S41	0.0389823020349
Bacteria	Planctomycetes	Phycisphaerae	S41	0
Bacteria	Planctomycetes	Planctomycetia	S41	0.0545752228488
Bacteria	Proteobacteria	Alphaproteobacteria	S41	6.94404740248
Bacteria	Proteobacteria	Betaproteobacteria	S41	4.95075235843
Bacteria	Proteobacteria	Deltaproteobacteria	S41	0.098755165155
Bacteria	Proteobacteria	Epsilonproteobacteria	S41	0
Bacteria	Proteobacteria	Gammaproteobacteria	S41	15.0289768445
Bacteria	Spirochaetes	Spirochaetia	S41	0
Bacteria	TM7	TM7 (class)	S41	0.114348085969
Bacteria	Tenericutes	Mollicutes	S41	0
Bacteria	Verrucomicrobia	Opitutae	S41	0
Bacteria	Verrucomicrobia	Spartobacteria	S41	0
Bacteria	Verrucomicrobia	Verrucomicrobiae	S41	0.244289092752
No Hit	No Hit	No Hit	S41	32.2695496245
Bacteria	Acidobacteria	Acidobacteria (class)	S42	0
Bacteria	Acidobacteria	Acidobacteriia	S42	7.52724131204
Bacteria	Acidobacteria	Holophagae	S42	0.125407574618
Bacteria	Acidobacteria	Solibacteres	S42	0.0640972048045
Bacteria	Actinobacteria	Actinobacteria (class)	S42	19.4186662208
Bacteria	Bacteroidetes	Bacteroidetes (class)	S42	0
Bacteria	Bacteroidetes	Bacteroidia	S42	0.044589359864
Bacteria	Bacteroidetes	Cytophagia	S42	0.549006493326
Bacteria	Bacteroidetes	Flavobacteriia	S42	0.59359585319
Bacteria	Bacteroidetes	Sphingobacteriia	S42	6.10316863139
Bacteria	Chlamydiae	Chlamydiia	S42	0
Bacteria	Chloroflexi	Anaerolineae	S42	0
Bacteria	Chloroflexi	Caldilineae	S42	0.0250815149235
Bacteria	Chloroflexi	Chloroflexi (class)	S42	0.225733634312
Bacteria	Chloroflexi	Ktedonobacteria	S42	0
Bacteria	Chloroflexi	Thermomicrobia	S42	0.119833904635
Bacteria	Chrysiogenetes	Chrysiogenetes (class)	S42	0
Bacteria	Cyanobacteria	Cyanobacteria (class)	S42	0
Bacteria	Cyanobacteria	Gloeobacteria	S42	0
Bacteria	Deferribacteres	Deferribacteres (class)	S42	0.889000362289
Bacteria	Deinococcus-Thermus	Deinococci	S42	0.273109829167
Bacteria	Fibrobacteres	Fibrobacteria	S42	0
Bacteria	Firmicutes	Bacilli	S42	0.830476827467
Bacteria	Firmicutes	Clostridia	S42	0.0863918847365
Bacteria	Firmicutes	Erysipelotrichia	S42	0
Bacteria	Firmicutes	Negativicutes	S42	0
Bacteria	Fusobacteria	Fusobacteriia	S42	0
Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	S42	1.81980324945
Bacteria	Ignavibacteriae	Ignavibacteria	S42	0
Bacteria	Lentisphaerae	Lentisphaeria	S42	0
Bacteria	Nitrospirae	Nitrospira (class)	S42	0.103112894686
Bacteria	Planctomycetes	Phycisphaerae	S42	0.0027868349915
Bacteria	Planctomycetes	Planctomycetia	S42	0.158849594516
Bacteria	Proteobacteria	Alphaproteobacteria	S42	12.6828860463
Bacteria	Proteobacteria	Betaproteobacteria	S42	39.7960036786
Bacteria	Proteobacteria	Deltaproteobacteria	S42	0.225733634312
Bacteria	Proteobacteria	Epsilonproteobacteria	S42	0.0027868349915
Bacteria	Proteobacteria	Gammaproteobacteria	S42	1.47144887551
Bacteria	Spirochaetes	Spirochaetia	S42	0
Bacteria	TM7	TM7 (class)	S42	0.011147339966
Bacteria	Tenericutes	Mollicutes	S42	0.0418025248725
Bacteria	Verrucomicrobia	Opitutae	S42	0.133768079592
Bacteria	Verrucomicrobia	Spartobacteria	S42	0
Bacteria	Verrucomicrobia	Verrucomicrobiae	S42	0.0640972048045
No Hit	No Hit	No Hit	S42	6.61037259984
Bacteria	Acidobacteria	Acidobacteria (class)	S43	0
Bacteria	Acidobacteria	Acidobacteriia	S43	2.32366448169
Bacteria	Acidobacteria	Holophagae	S43	0.0785021784355
Bacteria	Acidobacteria	Solibacteres	S43	0.0314008713742
Bacteria	Actinobacteria	Actinobacteria (class)	S43	10.986379872
Bacteria	Bacteroidetes	Bacteroidetes (class)	S43	0
Bacteria	Bacteroidetes	Bacteroidia	S43	0.0471013070613
Bacteria	Bacteroidetes	Cytophagia	S43	0.612316991797
Bacteria	Bacteroidetes	Flavobacteriia	S43	0.494563724143
Bacteria	Bacteroidetes	Sphingobacteriia	S43	4.16846567492
Bacteria	Chlamydiae	Chlamydiia	S43	0
Bacteria	Chloroflexi	Anaerolineae	S43	0
Bacteria	Chloroflexi	Caldilineae	S43	0.0549515249048
Bacteria	Chloroflexi	Chloroflexi (class)	S43	0.180555010402
Bacteria	Chloroflexi	Ktedonobacteria	S43	0.0274757624524
Bacteria	Chloroflexi	Thermomicrobia	S43	0.0314008713742
Bacteria	Chrysiogenetes	Chrysiogenetes (class)	S43	0
Bacteria	Cyanobacteria	Cyanobacteria (class)	S43	0
Bacteria	Cyanobacteria	Gloeobacteria	S43	0
Bacteria	Deferribacteres	Deferribacteres (class)	S43	0.117753267653
Bacteria	Deinococcus-Thermus	Deinococci	S43	0.368960238647
Bacteria	Fibrobacteres	Fibrobacteria	S43	0
Bacteria	Firmicutes	Bacilli	S43	0.314008713742
Bacteria	Firmicutes	Clostridia	S43	0.0628017427484
Bacteria	Firmicutes	Erysipelotrichia	S43	0
Bacteria	Firmicutes	Negativicutes	S43	0
Bacteria	Fusobacteria	Fusobacteriia	S43	0
Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	S43	0.580916120422
Bacteria	Ignavibacteriae	Ignavibacteria	S43	0
Bacteria	Lentisphaerae	Lentisphaeria	S43	0
Bacteria	Nitrospirae	Nitrospira (class)	S43	0.0471013070613
Bacteria	Planctomycetes	Phycisphaerae	S43	0
Bacteria	Planctomycetes	Planctomycetia	S43	0.117753267653
Bacteria	Proteobacteria	Alphaproteobacteria	S43	15.3118499038
Bacteria	Proteobacteria	Betaproteobacteria	S43	57.3262158025
Bacteria	Proteobacteria	Deltaproteobacteria	S43	0.549515249048
Bacteria	Proteobacteria	Epsilonproteobacteria	S43	0
Bacteria	Proteobacteria	Gammaproteobacteria	S43	0.777171566511
Bacteria	Spirochaetes	Spirochaetia	S43	0
Bacteria	TM7	TM7 (class)	S43	0.0196255446089
Bacteria	Tenericutes	Mollicutes	S43	0.0785021784355
Bacteria	Verrucomicrobia	Opitutae	S43	0.0785021784355
Bacteria	Verrucomicrobia	Spartobacteria	S43	0
Bacteria	Verrucomicrobia	Verrucomicrobiae	S43	0.0588766338266
No Hit	No Hit	No Hit	S43	5.15366801429
Bacteria	Acidobacteria	Acidobacteria (class)	S44	0
Bacteria	Acidobacteria	Acidobacteriia	S44	2.7316252588
Bacteria	Acidobacteria	Holophagae	S44	0.0504658385093
Bacteria	Acidobacteria	Solibacteres	S44	0.0155279503106
Bacteria	Actinobacteria	Actinobacteria (class)	S44	6.36645962733
Bacteria	Bacteroidetes	Bacteroidetes (class)	S44	0
Bacteria	Bacteroidetes	Bacteroidia	S44	0.0569358178054
Bacteria	Bacteroidetes	Cytophagia	S44	0.870859213251
Bacteria	Bacteroidetes	Flavobacteriia	S44	0.39466873706
Bacteria	Bacteroidetes	Sphingobacteriia	S44	4.016563147
Bacteria	Chlamydiae	Chlamydiia	S44	0
Bacteria	Chloroflexi	Anaerolineae	S44	0.00129399585921
Bacteria	Chloroflexi	Caldilineae	S44	0.0194099378882
Bacteria	Chloroflexi	Chloroflexi (class)	S44	0.11516563147
Bacteria	Chloroflexi	Ktedonobacteria	S44	0.00517598343685
Bacteria	Chloroflexi	Thermomicrobia	S44	0.0103519668737
Bacteria	Chrysiogenetes	Chrysiogenetes (class)	S44	0
Bacteria	Cyanobacteria	Cyanobacteria (class)	S44	0
Bacteria	Cyanobacteria	Gloeobacteria	S44	0
Bacteria	Deferribacteres	Deferribacteres (class)	S44	0.203157349896
Bacteria	Deinococcus-Thermus	Deinococci	S44	0.260093167702
Bacteria	Fibrobacteres	Fibrobacteria	S44	0
Bacteria	Firmicutes	Bacilli	S44	0.540890269151
Bacteria	Firmicutes	Clostridia	S44	0.078933747412
Bacteria	Firmicutes	Erysipelotrichia	S44	0
Bacteria	Firmicutes	Negativicutes	S44	0
Bacteria	Fusobacteria	Fusobacteriia	S44	0
Bacteria	Gemmatimonadetes	Gemmatimonadetes (class)	S44	0.679347826087
Bacteria	Ignavibacteriae	Ignavibacteria	S44	0
Bacteria	Lentisphaerae	Lentisphaeria	S44	0
Bacteria	Nitrospirae	Nitrospira (class)	S44	0.0414078674948
Bacteria	Planctomycetes	Phycisphaerae	S44	0.00258799171843
Bacteria	Planctomycetes	Planctomycetia	S44	0.11516563147
Bacteria	Proteobacteria	Alphaproteobacteria	S44	10.6055900621
Bacteria	Proteobacteria	Betaproteobacteria	S44	69.3724120083
Bacteria	Proteobacteria	Deltaproteobacteria	S44	0.121635610766
Bacteria	Proteobacteria	Epsilonproteobacteria	S44	0
Bacteria	Proteobacteria	Gammaproteobacteria	S44	0.632763975155
Bacteria	Spirochaetes	Spirochaetia	S44	0
Bacteria	TM7	TM7 (class)	S44	0.00646997929607
Bacteria	Tenericutes	Mollicutes	S44	0.00776397515528
